,id,province,category,city,country,name,price,rating
1599,1600,quebec,tours_&_sightseeing,quebec city,canada,electric_bike_tour_of_quebec_city,85.0,5.0
1600,1601,british columbia,tours_&_sightseeing,vancouver island,canada,victoria_classic_adventure_course,41.99,5.0
1601,1602,quebec,tours_&_sightseeing,quebec city,canada,full_day_bike_rental,37.94,5.0
1602,1603,quebec,tours_&_sightseeing,montreal,canada,old_montreal_ghost_walking_tour,25.0,4.0
1603,1604,quebec,tours_&_sightseeing,montreal,canada,under_the_surface_of_montreal's_chinatown:_guided_food_walking_tour,83.0,5.0
1604,1605,british columbia,tours_&_sightseeing,vancouver island,canada,victoria_highlight_city_tour,74.95,4.0
1605,1606,ontario,tours_&_sightseeing,ottawa,canada,rideau_canal_cruise,29.0,4.0
1606,1607,british columbia,tours_&_sightseeing,vancouver island,canada,75-minute_grand_horse-drawn_carriage_tour,255.0,4.5
1607,1608,british columbia,tours_&_sightseeing,vancouver island,canada,90-minute_premier_horse-drawn_carriage_tour,295.0,5.0
1608,1609,quebec,tours_&_sightseeing,montreal,canada,montreal_afternoon_tea_tour,149.5,5.0
1609,1610,british columbia,tours_&_sightseeing,vancouver,canada,best_of_vancouver_private_walking_tour,81.8,5.0
1610,1611,british columbia,tours_&_sightseeing,vancouver,canada,best_of_vancouver_private_evening_city_tour,157.5,4.5
1611,1612,quebec,tours_&_sightseeing,montreal,canada,montreal_paddleboat_rental,8.34,2.0
1612,1613,ontario,tours_&_sightseeing,niagara falls,canada,small-group_niagara_falls_day_trip,204.49,5.0
1613,1614,quebec,tours_&_sightseeing,quebec city,canada,4_hour_bike_rental_in_quebec_city,31.04,5.0
1614,1615,quebec,tours_&_sightseeing,quebec city,canada,full_day_electric_bike_rental,74.73,4.5
1615,1616,quebec,tours_&_sightseeing,quebec city,canada,4_hour_electric_bike_rental_in_quebec_city,47.14,5.0
1616,1617,british columbia,tours_&_sightseeing,vancouver,canada,fort_langley_magical_mystery_&_vineyard_explorer_private_tour,150.0,4.5
1617,1618,british columbia,tours_&_sightseeing,vancouver,canada,private_tour:_sea_to_sky_corridor_adventure,205.78999330000002,4.5
1618,1619,ontario,tours_&_sightseeing,windsor,canada,wine_trail_ride_cycling_tour,135.0,4.5
1619,1620,ontario,tours_&_sightseeing,toronto,canada,niagara_falls_full-day_tour_from_markham_and_richmond_hill,140.0,4.5
1620,1621,quebec,tours_&_sightseeing,quebec city,canada,scooter_rental_on_ile_d'orleans_(for_1_or_2_people),99.95,5.0
1621,1622,quebec,tours_&_sightseeing,quebec city,canada,electric_bike_rental_on_ile_d'orleans,59.95,5.0
1622,1623,quebec,tours_&_sightseeing,quebec city,canada,tandem_bike_rental_on_ile_d'orleans_(for_2_people),69.95,5.0
1623,1624,quebec,tours_&_sightseeing,mont tremblant,canada,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,5.0
1624,1625,new hampshire (nh),tours_&_sightseeing,manchester,united_states,celebrate_the_new_year_in_montreal,783.87,4.700449102
1625,1626,alberta,tours_&_sightseeing,calgary,canada,scavenger_on_the_side,250.0,5.0
1626,1627,jamaica,tours_&_sightseeing,westmoreland parish,caribbean,caribbean_dreams_negril_private_party_hopper,80.43,4.700449102
1627,1628,quebec,tours_&_sightseeing,montreal,canada,montreal_by_night_tour,30.0,3.0
1628,1629,british columbia,tours_&_sightseeing,vancouver,canada,the_great_squamish_day_trip_from_vancouver,149.96,5.0
1629,1630,british columbia,tours_&_sightseeing,vancouver,canada,private_tour:_gardens_of_vancouver,193.54,5.0
1630,1631,alberta,tours_&_sightseeing,calgary,canada,calgary_bow_river_valley_90-minute_segway_adventure,84.99,4.5
1631,1632,alberta,tours_&_sightseeing,calgary,canada,calgary_bow_river_valley_60-minute_segway_adventure,59.99,5.0
1632,1633,alberta,tours_&_sightseeing,calgary,canada,calgary_and_banff_mountain_biking_adventure,420.0,5.0
1633,1634,quebec,tours_&_sightseeing,montreal,canada,"full-day_québec_city_adventure:_bike_tour,_sightseeing_cruise,_and_lunch",125.0,5.0
1634,1635,ontario,tours_&_sightseeing,niagara falls,canada,niagara_falls_american_side_highlights_tour,149.89,5.0
1635,1636,british columbia,tours_&_sightseeing,vancouver,canada,private_instagramming_tour_in_vancouver,567.12,4.5
1636,1637,british columbia,tours_&_sightseeing,squamish,canada,wet_&_wild_elaho_exhilarator_&_sea_to_sky_gondola_combo_from_squamish,215.24,5.0
1637,1638,ontario,tours_&_sightseeing,gananoque,canada,boldt_castle_and_thousand_islands_helicopter_tour,172.84,5.0
1638,1639,quebec,tours_&_sightseeing,quebec city,canada,historical_walking_tour_in_old_lévis_:_victorian_beauty,20.0,4.5
1639,1640,ontario,tours_&_sightseeing,toronto,canada,evening_coach_tour_of_niagara_falls_with_hornblower_boat_and_sheraton_dinner,205.0,4.0
1640,1641,british columbia,tours_&_sightseeing,vancouver,canada,deluxe_vancouver_city_and_great_outdoors_private_tour,877.57,5.0
1641,1642,british columbia,tours_&_sightseeing,vancouver island,canada,victoria_to_cowichan_valley_wine_tour,140.0,4.5
1642,1643,quebec,tours_&_sightseeing,quebec city,canada,quebec_city_private_walking_tour_-_the_history_of_french_&_british_america,130.0,5.0
1643,1644,ontario,tours_&_sightseeing,niagara falls,canada,full_day_tour_with_lunch_from_niagara_falls_with_hotel_pickup,153.6,5.0
1644,1645,british columbia,tours_&_sightseeing,vancouver,canada,bowen_island_full-day_tour,190.0,4.5
1645,1646,british columbia,tours_&_sightseeing,vancouver,canada,whistler_day_tour_from_vancouver,109.0,4.0
1646,1647,new brunswick,tours_&_sightseeing,saint john,canada,st._andrews_by-the-sea_day_tour_from_st._john,475.0,5.0
1647,1648,british columbia,tours_&_sightseeing,whistler,canada,treetop_adventure_course,40.95,5.0
1648,1649,ontario,tours_&_sightseeing,ottawa,canada,sportif_tour_of_east_ontario_and_west_quebec,129.0,5.0
1649,1650,british columbia,tours_&_sightseeing,vancouver island,canada,craigdarroch_castle_pedicab_tour,108.0,4.5
1650,1651,british columbia,tours_&_sightseeing,vancouver island,canada,victorian_gardens_and_seaside_vistas_pedicab_tour,54.0,5.0
1651,1652,british columbia,tours_&_sightseeing,vancouver,canada,olympic_village_photography_tour,299.0,4.5
1652,1653,ontario,tours_&_sightseeing,toronto,canada,niagara_falls_full-day_tour_from_brampton_hotels,150.0,4.5
1653,1654,british columbia,tours_&_sightseeing,vancouver,canada,vancouver_to_victoria_whale_watching_with_return_to_vancouver_by_seaplane,569.0,4.5
1654,1655,alberta,tours_&_sightseeing,edmonton,canada,edmonton_road_bike_rental,61.95,5.0
1655,1656,ontario,tours_&_sightseeing,toronto,canada,niagara_falls_and_niagara-on-the-lake_day_tour_from_toronto,198.0,4.5
1656,1657,ontario,tours_&_sightseeing,ottawa,canada,"cycling_the_nation's_capital,_self-guided",28.0,4.0
1657,1658,british columbia,tours_&_sightseeing,vancouver,canada,2-day_whistler_sea_to_sky_tour_from_vancouver,166.95,4.5
1658,1659,british columbia,tours_&_sightseeing,whistler,canada,whistler_blackcomb_salmon_bake_dinner_and_jeep_4x4_tour,183.75,4.5
1659,1660,quebec,tours_&_sightseeing,quebec city,canada,canyon_sainte-anne_walking_tour,13.5,4.5
1660,1661,ontario,tours_&_sightseeing,kingston,canada,kingston_discovery_sightseeing_cruise,39.55,3.5
1661,1662,british columbia,tours_&_sightseeing,vancouver,canada,gulf_islands_kayak_and_seaplane_adventure,629.0,5.0
1662,1663,ontario,tours_&_sightseeing,ottawa,canada,best_of_ottawa_bike_tour,113.5,5.0
1663,1664,ontario,tours_&_sightseeing,ottawa,canada,ottawa_highlights_3_hour_bike_tour,90.6,5.0
1664,1665,british columbia,tours_&_sightseeing,vancouver,canada,sea_to_sky_gondola_private_tour,593.75,4.5
1665,1666,british columbia,tours_&_sightseeing,whistler,canada,whistler_alpine_picnic_helicopter_tour,630.0,4.5
1666,1667,british columbia,tours_&_sightseeing,whistler,canada,call_of_the_wild_atv_tour,156.45,5.0
1667,1668,british columbia,tours_&_sightseeing,vancouver,canada,granville_island_night_photography_tour,103.95,5.0
1668,1669,british columbia,tours_&_sightseeing,vancouver,canada,stanley_park_photography_tour_in_vancouver,104.0,2.0
1669,1670,british columbia,tours_&_sightseeing,vancouver,canada,canada_place_and_vancouver_waterfront_photography_tour,103.95,5.0
1670,1671,ontario,tours_&_sightseeing,toronto,canada,epic_toronto_night_tour,89.0,4.5
1671,1672,quebec,tours_&_sightseeing,quebec city,canada,the_big_bike_loop,120.0,3.0
1672,1673,quebec,tours_&_sightseeing,montreal,canada,poutine_&_smoked_meat_tour,71.28,5.0
1673,1674,alberta,tours_&_sightseeing,canmore,canada,winter_canadian_rockies_canyon_hike,75.0,5.0
1674,1675,ontario,tours_&_sightseeing,toronto,canada,talkwalk_front_and_centre_guided_walking_tour_of_public_art_and_sculpture,49.0,5.0
1675,1676,ontario,tours_&_sightseeing,niagara falls,canada,niagara_falls_by_airplane_and_land_winter_tour_with_wine_tasting_from_toronto,339.0,4.5
1676,1677,british columbia,tours_&_sightseeing,vancouver island,canada,nanaimo_kid_aerial_adventure,20.99,5.0
1677,1678,british columbia,tours_&_sightseeing,vancouver island,canada,nanaimo_classic_adventure_course,41.99,5.0
1678,1679,alberta,tours_&_sightseeing,canadian rockies,canada,private_local_walking_tours_in_banff,262.5,5.0
1679,1680,british columbia,tours_&_sightseeing,maple ridge,canada,maple_ridge_aerial_adventure_course,41.99,4.5
1680,1681,british columbia,tours_&_sightseeing,vancouver island,canada,3_hour_victoria_electric_bike_rental_delivered,47.25,5.0
1681,1682,british columbia,tours_&_sightseeing,vancouver island,canada,8_hour_victoria_electric_bike_rental_delivered,84.0,5.0
1682,1683,british columbia,tours_&_sightseeing,vancouver,canada,"vancouver_hop-on,_hop-off_&_explore_the_north_shore",149.0,4.0
1683,1684,yukon,tours_&_sightseeing,whitehorse,canada,arctic_day:_yukon_foodie_tour,114.45,5.0
1684,1685,ontario,tours_&_sightseeing,niagara falls,canada,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,64.0,4.5
1685,1686,ontario,tours_&_sightseeing,niagara falls,canada,niagara_winery_bicycle_tour_with_cheese,75.0,4.5
1686,1687,british columbia,tours_&_sightseeing,vancouver island,canada,combo_pass:_hop_on-hop_bus_tour_&_royal_bc_museum_pass,58.0,4.5
1687,1688,prince edward island,tours_&_sightseeing,bayfield,canada,panoramic_south_shore_and_confederation_bridge_half_day_tour,73.6,4.5
1688,1689,quebec,tours_&_sightseeing,quebec city,canada,immersion_quebec:_virtual_reality_experience_of_quebec_city's_history,17.99,4.5
1689,1690,british columbia,tours_&_sightseeing,vancouver,canada,city_sights_e-bike_adventure_tour_-_guided,124.0,5.0
1690,1691,ontario,tours_&_sightseeing,toronto,canada,small-group_niagara_falls_tour,250.0,4.5
1691,1692,british columbia,tours_&_sightseeing,vancouver,canada,street_art_cycling_tour,68.25,5.0
1692,1693,ontario,tours_&_sightseeing,toronto,canada,niagara_falls_private_day_tour,621.0,5.0
1693,1694,british columbia,tours_&_sightseeing,vancouver,canada,private_photography_tour_in_vancouver,238.0,5.0
1694,1695,alberta,tours_&_sightseeing,calgary,canada,foothills_adventure,290.0,5.0
1695,1696,alberta,tours_&_sightseeing,calgary,canada,high_spirits_adventure,375.0,5.0
1696,1697,alberta,tours_&_sightseeing,calgary,canada,triple_c_adventure,450.0,5.0
1697,1698,alberta,tours_&_sightseeing,canadian rockies,canada,scooter_rental,37.95,5.0
1698,1699,british columbia,tours_&_sightseeing,vancouver island,canada,"craft_vine,_orchard_&_stills",140.0,5.0
1699,1700,british columbia,tours_&_sightseeing,vancouver island,canada,"butchart_gardens_&_beyond:_spirit,_vine,_tea_&_honey",115.0,5.0
1700,1701,ontario,tours_&_sightseeing,toronto,canada,el_camino_de_tapas_and_cocktails_-_luxurious_evening_food_crawl_in_toronto,169.0,4.5
1701,1702,alberta,tours_&_sightseeing,calgary,canada,calgary_city_evening_tour,44.0,5.0
1702,1703,massachusetts (ma),tours_&_sightseeing,boston,united_states,2-day_niagara_falls_and_1000_islands_tour_from_boston,184.04,3.0
1703,1704,ontario,tours_&_sightseeing,niagara falls,canada,gourmet_bike_tour_in_niagara-on-the-lake_with_wine_and_beer,134.47,5.0
1704,1705,prince edward island,tours_&_sightseeing,murray river,canada,coastal_lighthouse_and_winery_tour,86.25,4.0
1705,1706,british columbia,tours_&_sightseeing,vancouver,canada,seaplane_flight_to_victoria_with_whale_watching_and_return_by_ferry,389.0,4.5
1706,1707,british columbia,tours_&_sightseeing,vancouver,canada,"shuttle_to_zodiac_nature_tour,_seaside_dinner,_and_return_to_vancouver_by_seaplane",299.0,4.5
1707,1708,british columbia,tours_&_sightseeing,vancouver,canada,victoria_&_butchard_gardens_private_tour,357.46,4.5
1708,1709,british columbia,tours_&_sightseeing,vancouver island,canada,30-minute_victoria_carriage_tour_including_james_bay,115.0,4.5
1709,1710,yukon,tours_&_sightseeing,whitehorse,canada,5-day_golden_aurora_circle:_yukon_and_alaska_summits,408.4500122,5.0
1710,1711,british columbia,tours_&_sightseeing,vancouver,canada,quarry_rock_hike_and_photography_tour,109.0,4.0
1711,1712,british columbia,tours_&_sightseeing,vancouver,canada,bowen_island_photography_tour,129.0,4.5
1712,1713,british columbia,tours_&_sightseeing,vancouver,canada,sunset_e-bike_adventure_w/wine_&_cheese,99.0,5.0
1713,1714,ontario,tours_&_sightseeing,niagara falls,canada,niagara_falls_canadian_adventure_tour,258.7,4.5
1714,1715,british columbia,tours_&_sightseeing,vancouver,canada,gastown_night_photography_tour,103.95,5.0
1715,1716,british columbia,tours_&_sightseeing,vancouver,canada,full_day_best_of_vancouver_private_city_tour_and_beer_tasting,341.25,4.5
1716,1717,british columbia,tours_&_sightseeing,vancouver,canada,full_day_best_of_vancouver_private_city_tour_and_alpine_adventure,367.5,5.0
1717,1718,ontario,tours_&_sightseeing,ottawa,canada,cycling_the_nation's_capital,69.0,5.0
1718,1719,massachusetts (ma),tours_&_sightseeing,boston,united_states,5-day_us_east_coast_bus_tour_from_boston,313.55,2.0
1719,1720,british columbia,tours_&_sightseeing,vancouver,canada,vancouver_private_secrets_of_stanley_park_walking_tour,299.0,5.0
1720,1721,british columbia,tours_&_sightseeing,vancouver,canada,dream_car_driving_experience,225.75,4.5
1721,1722,british columbia,tours_&_sightseeing,vancouver,canada,beyond_city_sights_e-bike_adventure_tour,89.0,5.0
1722,1723,british columbia,tours_&_sightseeing,vancouver,canada,vancouver_hop_on_boat_tour,75.0,3.0
1723,1724,quebec,tours_&_sightseeing,quebec city,canada,historical_tasting_old_quebec_walking_tour,52.0,4.5
1724,1725,alberta,tours_&_sightseeing,edmonton,canada,edmonton_river_valley_90-minute_segway_adventure,84.99,5.0
1725,1726,ontario,tours_&_sightseeing,toronto,canada,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,395.0,5.0
1726,1727,quebec,tours_&_sightseeing,mont tremblant,canada,tremblant_white_water_rafting_express_experience,148.03,4.5
1727,1728,ontario,tours_&_sightseeing,gananoque,canada,thousand_islands_helicopter_tour,114.84,5.0
1728,1729,jamaica,tours_&_sightseeing,saint ann parish,caribbean,caribbean_dreams_runaway_bay_private_party_hopper,80.43,4.700449102
1729,1730,quebec,tours_&_sightseeing,montreal,canada,montreal_bike_tour_with_bites,136.82,5.0
1730,1731,quebec,tours_&_sightseeing,montreal,canada,independent_tour_of_montreal_by_bike,40.24,4.5
1731,1732,british columbia,tours_&_sightseeing,vancouver,canada,vancouver_self-guided_audio_tour,27.25,4.5
1732,1733,british columbia,tours_&_sightseeing,vancouver island,canada,victoria_self-guided_audio_tour,27.25,4.5
1733,1734,british columbia,tours_&_sightseeing,squamish,canada,high_performance_mountain_bike_rental_in_squamish,80.0,5.0
1734,1735,new york (ny),tours_&_sightseeing,niagara falls,united_states,half-day_niagara_falls_new_york_trip_with_cave_of_the_winds,139.0,5.0
1735,1736,ontario,tours_&_sightseeing,toronto,canada,niagara_falls_full-day_tour_from_mississauga,125.0,4.0
1736,1737,british columbia,tours_&_sightseeing,vancouver,canada,bowen_island_dinner_and_zodiac_tour,135.45,5.0
1737,1738,alberta,tours_&_sightseeing,calgary,canada,creepy_calgary_by_sidecar,225.0,5.0
1738,1739,alberta,tours_&_sightseeing,canadian rockies,canada,banff_mountain_photography_tour,300.0,5.0
1739,1740,quebec,tours_&_sightseeing,quebec city,canada,hybrid_bike_rental_on_ile_d'orleans,35.95,5.0
1740,1741,british columbia,tours_&_sightseeing,vancouver island,canada,victoria_kids_aerial_adventure_course,20.99,5.0
1741,1742,british columbia,tours_&_sightseeing,vancouver,canada,maple_ridge_kids_adventure_course,20.99,4.5
1742,1743,ontario,tours_&_sightseeing,ottawa,canada,city_beers:_bus_tour_of_ottawa_breweries,84.75,5.0
1743,1744,dominican republic,tours_&_sightseeing,puerto plata province,caribbean,caribbean_dreams_north_coast_private_party_hopper,80.43,4.700449102
1744,1745,dominican republic,tours_&_sightseeing,samana province,caribbean,caribbean_dreams_las_terrenas_private_party_hopper,80.43,4.700449102
1745,1746,dominican republic,tours_&_sightseeing,santo domingo province,caribbean,caribbean_dreams_santo_domingo_private_party_hopper,80.43,4.700449102
1746,1747,british columbia,tours_&_sightseeing,vancouver island,canada,1-hour_luxury_city_tour_of_victoria,130.0,4.5
1747,1748,indonesia,tours_&_sightseeing,java,asia,sherlock's_escapes_-_a_scandal_in_kingston,25.0,4.700449102
1748,1749,indonesia,tours_&_sightseeing,java,asia,sherlock's_escapes_-_a_culinary_pursuit,25.0,4.700449102
1749,1750,ontario,theme_parks,niagara falls,canada,ripley's_believe_it_or_not!_niagara_falls_admission,10.95,4.5
1750,1751,ontario,theme_parks,niagara falls,canada,niagara_skywheel_admission_ticket,14.68,4.5
1751,1752,ontario,theme_parks,niagara falls,canada,clifton_hill_fun_pass:_top_6_attractions,33.84,4.5
1752,1753,british columbia,theme_parks,vancouver,canada,flyover_canada_simulated_flight_ride,34.65,5.0
1753,1754,ontario,theme_parks,niagara falls,canada,adult_ticket,16.9,4.5
1754,1755,ontario,theme_parks,niagara falls,canada,marineland_of_canada_day_pass,54.18,4.5
1755,1756,quebec,theme_parks,quebec city,canada,bora_park_indoor_water_park_admission_ticket,34.48,4.700449102
1756,1757,new york (ny),transfers_&_ground_transport,buffalo,united_states,"transfer_buffalo_niagara_international_airport_buf_to_niagara-on-the-lake,canada",179.0,5.0
1757,1758,washington (wa),transfers_&_ground_transport,seattle,united_states,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,170.41,4.5
1758,1759,british columbia,transfers_&_ground_transport,vancouver,canada,vancouver_aquabus_ferry_ticket,16.0,4.5
1759,1760,alberta,transfers_&_ground_transport,canadian rockies,canada,hop-on_and_hop-off_banff_bus,60.0,5.0
1760,1761,british columbia,transfers_&_ground_transport,vancouver,canada,sea_to_sky_gondola_shuttle_package,82.95,5.0
1761,1762,british columbia,transfers_&_ground_transport,vancouver,canada,private_transport_from_vancouver_international_airport_(yvr)_to_downtown_vancouver,122.66,5.0
1762,1763,british columbia,transfers_&_ground_transport,vancouver island,canada,coach_transfer_from_downtown_victoria_to_downtown_vancouver,70.0,4.0
1763,1764,british columbia,transfers_&_ground_transport,vancouver island,canada,coach_transfer_from_vancouver_international_airport_to_downtown_victoria,78.0,4.5
1764,1765,british columbia,transfers_&_ground_transport,vancouver,canada,coach_transfer_from_downtown_vancouver_to_downtown_victoria,70.0,4.5
1765,1766,washington (wa),transfers_&_ground_transport,seattle,united_states,victoria_day_trip_from_seattle_with_butchart_gardens,271.29,4.5
1766,1767,alberta,transfers_&_ground_transport,canadian rockies,canada,shared_transfer:_jasper_to_edmonton_airport_or_edmonton_mall,93.45,3.0
1767,1768,british columbia,transfers_&_ground_transport,vancouver,canada,"high-speed_passenger_ferry_downtown_vancouver_to_downtown_victoria,_bc",115.5,4.5
1768,1769,british columbia,transfers_&_ground_transport,vancouver,canada,granville_island_ferry_hop-on_hop-off_day_pass,16.0,5.0
1769,1770,british columbia,transfers_&_ground_transport,okanagan valley,canada,kelowna_airport_transportation_flat_rate_price,77.0,4.5
1770,1771,british columbia,transfers_&_ground_transport,okanagan valley,canada,silver_star_or_big_whiter_shuttle_services_family_prices,60.0,4.5
1771,1772,british columbia,transfers_&_ground_transport,okanagan valley,canada,big_white_shuttle_services,47.0,4.5
1772,1773,british columbia,transfers_&_ground_transport,vancouver island,canada,coach_transfer_from_downtown_victoria_to_downtown_vancouver_hotels,75.0,4.5
1773,1774,british columbia,transfers_&_ground_transport,vancouver,canada,"high-speed_passenger_ferry_downtown_victoria_to_downtown_vancouver,_bc",115.5,4.5
1774,1775,british columbia,transfers_&_ground_transport,vancouver,canada,private_transfer_from_yvr_airport_to_vancouver,189.0,4.5
1775,1776,british columbia,transfers_&_ground_transport,vancouver,canada,vancouver_airport_to_whistler_private_transfer,435.5,4.5
1776,1777,ontario,transfers_&_ground_transport,toronto,canada,private_arrival_transfer:_toronto_pearson_international_airport_to_hotel,85.2,3.0
1777,1778,british columbia,transfers_&_ground_transport,vancouver,canada,vancouver_international_airport_plaza_premium_lounge,64.35,3.5
1778,1779,british columbia,transfers_&_ground_transport,vancouver,canada,private_transport_from_downtown_vancouver_to_vancouver_international_airport_(yvr),110.3,5.0
1779,1780,alberta,transfers_&_ground_transport,calgary,canada,"alberta_transfer:_banff,_jasper,_lake_louise,_calgary_and_kananaskis",33.6,4.5
1780,1781,alberta,transfers_&_ground_transport,calgary,canada,"private_transfer_-_yyc_airport_or_downtown_hotel_going_to_banff_town_,_alberta",235.5,4.0
1781,1782,british columbia,transfers_&_ground_transport,vancouver,canada,coach_transfer_from_downtown_vancouver_hotels_to_downtown_victoria,75.0,4.5
1782,1783,british columbia,transfers_&_ground_transport,vancouver,canada,private_transport_from_canada_place_cruise_ship_terminal_to_vancouver_international_airport_(yvr),110.3,5.0
1783,1784,alberta,transfers_&_ground_transport,calgary,canada,private_arrival_transfer:_calgary_international_airport_to_calgary_and_surrounding_area,144.35,4.0
1784,1785,british columbia,transfers_&_ground_transport,vancouver,canada,private_transfer_from_vancouver_to_seattle_or_sea-tac_seattle_airport,809.0,4.5
1785,1786,british columbia,transfers_&_ground_transport,vancouver,canada,private_transfer_from_yvr_airport_to_whistler,499.0,4.5
1786,1787,alberta,transfers_&_ground_transport,calgary,canada,private_transfer-_yyc_airport_or_downtown_hotel_going_to_banff_town_(round_trip),470.88,4.0
1787,1788,alberta,transfers_&_ground_transport,calgary,canada,shared_arrival_transfer:_calgary_airport_to_alberta_hotels,72.45,5.0
1788,1789,alberta,transfers_&_ground_transport,calgary,canada,shared_departure_transfer:_alberta_hotels_to_calgary_airport,72.45,5.0
1789,1790,alberta,transfers_&_ground_transport,canadian rockies,canada,"private_departure_transfer_-_banff,_ab_to_calgary_int'l_airport_(yyc)_in_suvs",235.5,4.0
1790,1791,new york (ny),transfers_&_ground_transport,buffalo,united_states,roundtrip_ground_transfer_buffalo_niagara_int_airport_(buf)-niagara_falls_canada,302.1,5.0
1791,1792,british columbia,transfers_&_ground_transport,vancouver,canada,private_transport_from_downtown_vancouver_to_whistler,486.62,5.0
1792,1793,british columbia,transfers_&_ground_transport,vancouver,canada,whistler_to_vancouver_airport_private_transfer,425.0,4.5
1793,1794,british columbia,transfers_&_ground_transport,vancouver,canada,vancouver_whistler_private_transfer,620.0,4.5
1794,1795,british columbia,transfers_&_ground_transport,vancouver,canada,whistler_to_downtown_vancouver_private_transfer,393.75,4.5
1795,1796,british columbia,transfers_&_ground_transport,vancouver,canada,private_transfer_from_vancouver_to_yvr_airport,179.0,4.5
1796,1797,british columbia,transfers_&_ground_transport,whistler,canada,private_transport_from_whistler_to_downtown_vancouver,486.62,4.5
1797,1798,british columbia,transfers_&_ground_transport,vancouver,canada,private_transport_from_vancouver_international_airport_(yvr)_to_whistler,498.97,5.0
1798,1799,british columbia,transfers_&_ground_transport,whistler,canada,private_transport_from_whistler_to_vancouver_international_airport_(yvr),486.62,4.5
1799,1800,british columbia,transfers_&_ground_transport,vancouver,canada,vancouver_airport_to_or_from_whistler_by_coach_(single_trip),70.0,4.5
1800,1801,british columbia,transfers_&_ground_transport,vancouver,canada,private_transport_from_vancouver_international_airport_(yvr)_to_north_or_west_vancouver,177.81,4.5
1801,1802,british columbia,transfers_&_ground_transport,vancouver,canada,private_transport_from_vancouver_international_airport_(yvr)_to_canada_place_cruise_ship_terminal,122.66,5.0
1802,1803,british columbia,transfers_&_ground_transport,vancouver island,canada,butchart_gardens_shuttle_from_victoria_hotels,71.4,5.0
1803,1804,british columbia,transfers_&_ground_transport,vancouver,canada,private_transfer:_yvr_to_vancouver_downtown_by_sedan,149.0,4.5
1804,1805,british columbia,transfers_&_ground_transport,vancouver,canada,private_transport_from_canada_place_cruise_ship_terminal_to_downtown_vancouver,110.3,4.5
1805,1806,ontario,transfers_&_ground_transport,toronto,canada,air_taxi_and_tour_from_toronto_-_niagara_including_ground_transport_to_niagara_hotels,563.87,5.0
1806,1807,ontario,transfers_&_ground_transport,niagara falls,canada,private_tour_and_transfer_from_niagara_falls_to_buffalo_airport,179.0,4.5
1807,1808,british columbia,transfers_&_ground_transport,vancouver,canada,private_transport_from_downtown_vancouver_to_canada_place_cruise_ship_terminal,110.3,5.0
1808,1809,ontario,transfers_&_ground_transport,toronto,canada,private_transfer:_downtown_hotel_to_toronto_pearson_international_airport,64.5,4.0
1809,1810,ontario,transfers_&_ground_transport,toronto,canada,one-way_private_transfer:_from_toronto_pearson_airport_to_mcmaster_university_and_hamilton_city,63.95,4.0
1810,1811,british columbia,transfers_&_ground_transport,okanagan valley,canada,vip_big_white_airport_shuttle_in_a_luxury_suv,755.0,4.5
1811,1812,ontario,transfers_&_ground_transport,niagara falls,canada,private_tour_and_transfer_from_niagara_falls_to_toronto_international_airport,289.0,4.0
1812,1813,ontario,transfers_&_ground_transport,niagara falls,canada,private_tour_and_transfer_from_niagara_falls_to_hamilton_international_airport,209.0,4.0
1813,1814,california (ca),transfers_&_ground_transport,los angeles,united_states,los_angeles_lax_airport_transfer_for_departures,149.96,5.0
1814,1815,ontario,transfers_&_ground_transport,toronto,canada,roundtrip_ground_transfer_toronto_pearson_int_airport_(yyz)-niagara_falls_canada,538.0,5.0
1815,1816,british columbia,transfers_&_ground_transport,vancouver,canada,seal_colony_3-hour_boat_rental_for_5_to_6_people,169.0,4.5
1816,1817,ontario,transfers_&_ground_transport,toronto,canada,round_trip_:_toronto_pearson_airport_to_toronto_downtown_hotel_&_accommodations,239.88,4.0
1817,1818,alberta,transfers_&_ground_transport,calgary,canada,private_departure_transfer:_calgary_and_surrounding_area_to_calgary_international_airport,127.98,5.0
1818,1819,alberta,transfers_&_ground_transport,calgary,canada,private_arrival_transfer:_calgary_international_airport_to_banff,528.26,4.5
1819,1820,alberta,transfers_&_ground_transport,calgary,canada,private_arrival_transfer:_calgary_international_airport_to_canmore_or_kananaskis_country,400.28,4.0
1820,1821,alberta,transfers_&_ground_transport,calgary,canada,private_departure_transfer:_canmore_or_kananaskis_country_to_calgary_international_airport,383.9,3.0
1821,1822,alberta,transfers_&_ground_transport,calgary,canada,private_arrival_transfer:_calgary_international_airport_to_lake_louise,656.23,4.0
1822,1823,alberta,transfers_&_ground_transport,calgary,canada,private_departure_transfer:_lake_louise_to_calgary_international_airport,639.85,2.0
1823,1824,quebec,transfers_&_ground_transport,quebec city,canada,shuttle_to_l'île_d'orléans_from_quebec_city,20.0,2.5
1824,1825,ontario,transfers_&_ground_transport,toronto,canada,private_one-way_transfer:_toronto_pearson_airport_or_markham_city_ontario,58.88,4.0
1825,1826,ontario,transfers_&_ground_transport,toronto,canada,private_one-way_transfer:_toronto_pearson_airport_or_oakville_city_ontario,31.88,4.0
